path,name,class,plant,disease,width,height,mode,mean_r,mean_g,mean_b,brightness,contrast,sharpness,file_size(KB)
d:\2026-2027\computer-vision\plantvillage_dataset/color/Tomato___Leaf_Mold\f6c43250-2d85-42fb-85e6-57699cbb9350___Crnl_L.Mold 6765.JPG,f6c43250-2d85-42fb-85e6-57699cbb9350___Crnl_L.Mold 6765.JPG,Tomato___Leaf_Mold,Tomato,Leaf_Mold,256,256,RGB,123.72042846679688,120.02711486816406,110.39837646484375,120.06146240234375,39.99453973303209,45.021514892578125,17503
d:\2026-2027\computer-vision\plantvillage_dataset/color/Tomato___Leaf_Mold\f75e6248-4f29-42d7-877f-14f3024a7fd7___Crnl_L.Mold 6896.JPG,f75e6248-4f29-42d7-877f-14f3024a7fd7___Crnl_L.Mold 6896.JPG,Tomato___Leaf_Mold,Tomato,Leaf_Mold,256,256,RGB,123.56089782714844,115.64816284179688,108.93693542480469,117.257568359375,30.915857685670627,50.25303649902344,18528
d:\2026-2027\computer-vision\plantvillage_dataset/color/Tomato___Leaf_Mold\f7826d86-2eb1-408f-b2c1-a43afe0268b3___Crnl_L.Mold 9056.JPG,f7826d86-2eb1-408f-b2c1-a43afe0268b3___Crnl_L.Mold 9056.JPG,Tomato___Leaf_Mold,Tomato,Leaf_Mold,256,256,RGB,79.61517333984375,95.68292236328125,108.98341369628906,92.39924621582031,26.76571299958485,24.493484497070312,12837
d:\2026-2027\computer-vision\plantvillage_dataset/color/Tomato___Leaf_Mold\f78e3205-2a7f-43cf-988c-63aaf2179a5d___Crnl_L.Mold 6878.JPG,f78e3205-2a7f-43cf-988c-63aaf2179a5d___Crnl_L.Mold 6878.JPG,Tomato___Leaf_Mold,Tomato,Leaf_Mold,256,256,RGB,116.71969604492188,115.49452209472656,101.75816345214844,114.30421447753906,45.98353147121642,46.105133056640625,18285
d:\2026-2027\computer-vision\plantvillage_dataset/color/Tomato___Leaf_Mold\f7a198ea-1064-41ab-be9c-f0bab081a128___Crnl_L.Mold 6918.JPG,f7a198ea-1064-41ab-be9c-f0bab081a128___Crnl_L.Mold 6918.JPG,Tomato___Leaf_Mold,Tomato,Leaf_Mold,256,256,RGB,104.48654174804688,112.79092407226562,109.95170593261719,109.94187927246094,25.58725414615291,21.102859497070312,11833
d:\2026-2027\computer-vision\plantvillage_dataset/color/Tomato___Leaf_Mold\f7a5605e-ac92-4352-9ae7-1338aa77e8d1___Crnl_L.Mold 6630.JPG,f7a5605e-ac92-4352-9ae7-1338aa77e8d1___Crnl_L.Mold 6630.JPG,Tomato___Leaf_Mold,Tomato,Leaf_Mold,256,256,RGB,116.19032287597656,116.53591918945312,101.85873413085938,114.81649780273438,37.8642545160846,48.915771484375,19099
d:\2026-2027\computer-vision\plantvillage_dataset/color/Tomato___Leaf_Mold\f80ea01a-c910-4f53-b415-9b327dc51402___Crnl_L.Mold 6804.JPG,f80ea01a-c910-4f53-b415-9b327dc51402___Crnl_L.Mold 6804.JPG,Tomato___Leaf_Mold,Tomato,Leaf_Mold,256,256,RGB,121.05500793457031,117.06852722167969,106.74534606933594,117.05374145507812,40.574568066340134,54.536895751953125,19875
d:\2026-2027\computer-vision\plantvillage_dataset/color/Tomato___Leaf_Mold\f853c1bf-7139-42d0-a40d-0e98da2cbab0___Crnl_L.Mold 6509.JPG,f853c1bf-7139-42d0-a40d-0e98da2cbab0___Crnl_L.Mold 6509.JPG,Tomato___Leaf_Mold,Tomato,Leaf_Mold,256,256,RGB,124.36430358886719,119.7506103515625,112.37550354003906,120.30032348632812,38.34813215004493,57.909912109375,20745
d:\2026-2027\computer-vision\plantvillage_dataset/color/Tomato___Leaf_Mold\f85b350c-a7cf-4652-87e7-5e039e82021d___Crnl_L.Mold 8927.JPG,f85b350c-a7cf-4652-87e7-5e039e82021d___Crnl_L.Mold 8927.JPG,Tomato___Leaf_Mold,Tomato,Leaf_Mold,256,256,RGB,83.07798767089844,109.17648315429688,128.38800048828125,103.5015869140625,23.45828825308673,19.978363037109375,11580
d:\2026-2027\computer-vision\plantvillage_dataset/color/Tomato___Leaf_Mold\f8e698ff-5f4d-4735-ae53-1daf38c49d46___Crnl_L.Mold 6536.JPG,f8e698ff-5f4d-4735-ae53-1daf38c49d46___Crnl_L.Mold 6536.JPG,Tomato___Leaf_Mold,Tomato,Leaf_Mold,256,256,RGB,113.06495666503906,113.242431640625,100.20265197753906,111.73344421386719,42.91879492031776,51.79783630371094,19577
d:\2026-2027\computer-vision\plantvillage_dataset/color/Tomato___Leaf_Mold\f9124c7e-9cfd-4b90-bc64-aadd638e896d___Crnl_L.Mold 8925.JPG,f9124c7e-9cfd-4b90-bc64-aadd638e896d___Crnl_L.Mold 8925.JPG,Tomato___Leaf_Mold,Tomato,Leaf_Mold,256,256,RGB,122.18482971191406,124.12480163574219,122.95639038085938,123.3997802734375,51.72566627848957,46.00274658203125,18705
d:\2026-2027\computer-vision\plantvillage_dataset/color/Tomato___Leaf_Mold\f91b6466-7c71-44ef-86f4-eaf2cdabf8bf___Crnl_L.Mold 7055.JPG,f91b6466-7c71-44ef-86f4-eaf2cdabf8bf___Crnl_L.Mold 7055.JPG,Tomato___Leaf_Mold,Tomato,Leaf_Mold,256,256,RGB,121.28132629394531,118.08995056152344,116.74089050292969,118.876220703125,20.18078157661608,27.017807006835938,12715
d:\2026-2027\computer-vision\plantvillage_dataset/color/Tomato___Leaf_Mold\f989d3e8-e86b-4a15-80d7-22f6f7e0497a___Crnl_L.Mold 6818.JPG,f989d3e8-e86b-4a15-80d7-22f6f7e0497a___Crnl_L.Mold 6818.JPG,Tomato___Leaf_Mold,Tomato,Leaf_Mold,256,256,RGB,129.6571502685547,128.1742401123047,112.13211059570312,126.83908081054688,39.83280773196061,44.42631530761719,17836
d:\2026-2027\computer-vision\plantvillage_dataset/color/Tomato___Leaf_Mold\f9e451c7-e732-4c74-a0bd-94e7fa8016ac___Crnl_L.Mold 7093.JPG,f9e451c7-e732-4c74-a0bd-94e7fa8016ac___Crnl_L.Mold 7093.JPG,Tomato___Leaf_Mold,Tomato,Leaf_Mold,256,256,RGB,101.88902282714844,110.57359313964844,115.65126037597656,108.57325744628906,31.832676762412472,17.433883666992188,10420
d:\2026-2027\computer-vision\plantvillage_dataset/color/Tomato___Leaf_Mold\fa0cb20b-cafb-494d-85f5-0af1a5785671___Crnl_L.Mold 6743.JPG,fa0cb20b-cafb-494d-85f5-0af1a5785671___Crnl_L.Mold 6743.JPG,Tomato___Leaf_Mold,Tomato,Leaf_Mold,256,256,RGB,134.6605224609375,130.27078247070312,120.33110046386719,130.49429321289062,42.22199180745077,50.71478271484375,19091
d:\2026-2027\computer-vision\plantvillage_dataset/color/Tomato___Leaf_Mold\fa2fb8f3-3561-4dad-bec1-a60555b9197d___Crnl_L.Mold 8852.JPG,fa2fb8f3-3561-4dad-bec1-a60555b9197d___Crnl_L.Mold 8852.JPG,Tomato___Leaf_Mold,Tomato,Leaf_Mold,256,256,RGB,122.53713989257812,131.2778778076172,110.4053955078125,126.28054809570312,34.576382289065336,40.617401123046875,17809
d:\2026-2027\computer-vision\plantvillage_dataset/color/Tomato___Leaf_Mold\fb0dbb23-b3fb-406f-bb7a-c5e0d45207d3___Crnl_L.Mold 8948.JPG,fb0dbb23-b3fb-406f-bb7a-c5e0d45207d3___Crnl_L.Mold 8948.JPG,Tomato___Leaf_Mold,Tomato,Leaf_Mold,256,256,RGB,87.83668518066406,107.15521240234375,119.84745788574219,102.81057739257812,28.77802761605334,18.948577880859375,11314
d:\2026-2027\computer-vision\plantvillage_dataset/color/Tomato___Leaf_Mold\fb134b57-4763-4598-a0ee-ec7aa7e95d35___Crnl_L.Mold 6695.JPG,fb134b57-4763-4598-a0ee-ec7aa7e95d35___Crnl_L.Mold 6695.JPG,Tomato___Leaf_Mold,Tomato,Leaf_Mold,256,256,RGB,121.79924011230469,122.45028686523438,105.47409057617188,120.37654113769531,48.137652287204155,43.858306884765625,17450
d:\2026-2027\computer-vision\plantvillage_dataset/color/Tomato___Leaf_Mold\fb7b35d0-f501-4410-902c-99ab6022ae47___Crnl_L.Mold 9163.JPG,fb7b35d0-f501-4410-902c-99ab6022ae47___Crnl_L.Mold 9163.JPG,Tomato___Leaf_Mold,Tomato,Leaf_Mold,256,256,RGB,93.71305847167969,110.03231811523438,127.06367492675781,107.07278442382812,29.650133972971318,19.208099365234375,11494
d:\2026-2027\computer-vision\plantvillage_dataset/color/Tomato___Leaf_Mold\fb88e8e4-f380-4d43-a70e-0e64db8d1b64___Crnl_L.Mold 6798.JPG,fb88e8e4-f380-4d43-a70e-0e64db8d1b64___Crnl_L.Mold 6798.JPG,Tomato___Leaf_Mold,Tomato,Leaf_Mold,256,256,RGB,136.53915405273438,132.17156982421875,121.69419860839844,132.3265838623047,41.38448077611717,45.02821350097656,17592
d:\2026-2027\computer-vision\plantvillage_dataset/color/Tomato___Leaf_Mold\fbd446f3-6104-4ab8-8d3f-d4f69befecef___Crnl_L.Mold 7131.JPG,fbd446f3-6104-4ab8-8d3f-d4f69befecef___Crnl_L.Mold 7131.JPG,Tomato___Leaf_Mold,Tomato,Leaf_Mold,256,256,RGB,95.28207397460938,103.82432556152344,112.10459899902344,102.20564270019531,30.489395938075315,20.208908081054688,11151
d:\2026-2027\computer-vision\plantvillage_dataset/color/Tomato___Leaf_Mold\fc3b00ae-34b4-41f4-9122-5649f1aca3d8___Crnl_L.Mold 6687.JPG,fc3b00ae-34b4-41f4-9122-5649f1aca3d8___Crnl_L.Mold 6687.JPG,Tomato___Leaf_Mold,Tomato,Leaf_Mold,256,256,RGB,132.9803924560547,129.54229736328125,118.94197082519531,129.46217346191406,37.59114416574901,50.987396240234375,19272
d:\2026-2027\computer-vision\plantvillage_dataset/color/Tomato___Leaf_Mold\fcfc6758-32cd-4e18-8d56-e3ffde988921___Crnl_L.Mold 6591.JPG,fcfc6758-32cd-4e18-8d56-e3ffde988921___Crnl_L.Mold 6591.JPG,Tomato___Leaf_Mold,Tomato,Leaf_Mold,256,256,RGB,110.69825744628906,113.004150390625,100.82206726074219,110.95429992675781,42.29211099134083,50.599212646484375,18969
d:\2026-2027\computer-vision\plantvillage_dataset/color/Tomato___Leaf_Mold\fd2cc427-8f4c-4551-96db-bd5d53974039___Crnl_L.Mold 6684.JPG,fd2cc427-8f4c-4551-96db-bd5d53974039___Crnl_L.Mold 6684.JPG,Tomato___Leaf_Mold,Tomato,Leaf_Mold,256,256,RGB,129.62979125976562,126.75810241699219,109.72994995117188,125.78237915039062,42.11691981694515,49.343048095703125,19126
d:\2026-2027\computer-vision\plantvillage_dataset/color/Tomato___Leaf_Mold\fd686c68-9a4a-4d11-98fa-7c612aff9fd4___Crnl_L.Mold 6974.JPG,fd686c68-9a4a-4d11-98fa-7c612aff9fd4___Crnl_L.Mold 6974.JPG,Tomato___Leaf_Mold,Tomato,Leaf_Mold,256,256,RGB,107.93061828613281,110.8580322265625,111.06217956542969,109.97900390625,23.545201470555465,15.129364013671875,10054
d:\2026-2027\computer-vision\plantvillage_dataset/color/Tomato___Leaf_Mold\fdec728a-c3e5-478d-9e14-ac1a717d5ffc___Crnl_L.Mold 9045.JPG,fdec728a-c3e5-478d-9e14-ac1a717d5ffc___Crnl_L.Mold 9045.JPG,Tomato___Leaf_Mold,Tomato,Leaf_Mold,256,256,RGB,107.48896789550781,116.79348754882812,133.3886260986328,115.90829467773438,30.111846167031892,22.417800903320312,12548
d:\2026-2027\computer-vision\plantvillage_dataset/color/Tomato___Leaf_Mold\fe00923d-7acb-4a3b-9104-e2d429181e5d___Crnl_L.Mold 6822.JPG,fe00923d-7acb-4a3b-9104-e2d429181e5d___Crnl_L.Mold 6822.JPG,Tomato___Leaf_Mold,Tomato,Leaf_Mold,256,256,RGB,129.83795166015625,128.0061492919922,117.88095092773438,127.42286682128906,51.450521176467824,46.32818603515625,18162
d:\2026-2027\computer-vision\plantvillage_dataset/color/Tomato___Leaf_Mold\fe0bcd7f-a7de-4155-95a5-79043190eef7___Crnl_L.Mold 7030.JPG,fe0bcd7f-a7de-4155-95a5-79043190eef7___Crnl_L.Mold 7030.JPG,Tomato___Leaf_Mold,Tomato,Leaf_Mold,256,256,RGB,119.25608825683594,119.01289367675781,124.16268920898438,119.66510009765625,27.231441685561933,25.303878784179688,12800
d:\2026-2027\computer-vision\plantvillage_dataset/color/Tomato___Leaf_Mold\fe52f026-be65-43bf-823e-d5fc9a9b0340___Crnl_L.Mold 6774.JPG,fe52f026-be65-43bf-823e-d5fc9a9b0340___Crnl_L.Mold 6774.JPG,Tomato___Leaf_Mold,Tomato,Leaf_Mold,256,256,RGB,134.4367218017578,136.56759643554688,122.69931030273438,134.40052795410156,51.370662243117515,37.144073486328125,16358
d:\2026-2027\computer-vision\plantvillage_dataset/color/Tomato___Leaf_Mold\fe60a756-1145-4ed4-9496-af5f387f0222___Crnl_L.Mold 8965.JPG,fe60a756-1145-4ed4-9496-af5f387f0222___Crnl_L.Mold 8965.JPG,Tomato___Leaf_Mold,Tomato,Leaf_Mold,256,256,RGB,78.41104125976562,94.814697265625,111.51953125,91.81179809570312,27.16346557915211,18.242050170898438,10771
d:\2026-2027\computer-vision\plantvillage_dataset/color/Tomato___Leaf_Mold\fec6ddb1-599d-4de0-905c-c4e526021314___Crnl_L.Mold 8895.JPG,fec6ddb1-599d-4de0-905c-c4e526021314___Crnl_L.Mold 8895.JPG,Tomato___Leaf_Mold,Tomato,Leaf_Mold,256,256,RGB,113.92387390136719,118.48588562011719,108.39962768554688,115.95298767089844,56.599247568880045,31.130706787109375,14700
d:\2026-2027\computer-vision\plantvillage_dataset/color/Tomato___Leaf_Mold\fee0f163-ef11-48ce-9eff-5546b8ddae91___Crnl_L.Mold 6861.JPG,fee0f163-ef11-48ce-9eff-5546b8ddae91___Crnl_L.Mold 6861.JPG,Tomato___Leaf_Mold,Tomato,Leaf_Mold,256,256,RGB,132.36436462402344,129.7967987060547,117.02655029296875,129.12513732910156,38.754542865631386,41.44380187988281,16955
d:\2026-2027\computer-vision\plantvillage_dataset/color/Tomato___Leaf_Mold\fef7ee3c-0242-4054-ab99-c010ceda9836___Crnl_L.Mold 9025.JPG,fef7ee3c-0242-4054-ab99-c010ceda9836___Crnl_L.Mold 9025.JPG,Tomato___Leaf_Mold,Tomato,Leaf_Mold,256,256,RGB,117.12498474121094,127.31442260742188,129.4775848388672,124.50968933105469,33.57689026585782,35.9503173828125,16174
d:\2026-2027\computer-vision\plantvillage_dataset/color/Tomato___Leaf_Mold\ff01be71-2cc9-4e83-b907-81c21d31983b___Crnl_L.Mold 9117.JPG,ff01be71-2cc9-4e83-b907-81c21d31983b___Crnl_L.Mold 9117.JPG,Tomato___Leaf_Mold,Tomato,Leaf_Mold,256,256,RGB,97.74803161621094,108.68426513671875,137.662353515625,108.72328186035156,34.975433603569705,20.932647705078125,12755
d:\2026-2027\computer-vision\plantvillage_dataset/color/Tomato___Leaf_Mold\ffb2d848-e46c-485c-a633-8d6137dd3dbf___Crnl_L.Mold 8735.JPG,ffb2d848-e46c-485c-a633-8d6137dd3dbf___Crnl_L.Mold 8735.JPG,Tomato___Leaf_Mold,Tomato,Leaf_Mold,256,256,RGB,129.9445037841797,132.19403076171875,123.01063537597656,130.47592163085938,44.4335506531957,35.33033752441406,16134
d:\2026-2027\computer-vision\plantvillage_dataset/color/Tomato___Septoria_leaf_spot\002533c1-722b-44e5-9d2e-91f7747b2543___Keller.St_CG 1831.JPG,002533c1-722b-44e5-9d2e-91f7747b2543___Keller.St_CG 1831.JPG,Tomato___Septoria_leaf_spot,Tomato,Septoria_leaf_spot,256,256,RGB,112.59274291992188,115.17463684082031,103.39259338378906,113.07461547851562,23.377041530398145,31.607101440429688,14494
d:\2026-2027\computer-vision\plantvillage_dataset/color/Tomato___Septoria_leaf_spot\0025c401-7785-49c5-8bef-780a8a0d3652___Matt.S_CG 2694.JPG,0025c401-7785-49c5-8bef-780a8a0d3652___Matt.S_CG 2694.JPG,Tomato___Septoria_leaf_spot,Tomato,Septoria_leaf_spot,256,256,RGB,119.97441101074219,127.58003234863281,83.51432800292969,120.29939270019531,26.5776693288822,37.13584899902344,16630
d:\2026-2027\computer-vision\plantvillage_dataset/color/Tomato___Septoria_leaf_spot\006c018a-bb21-4a24-b1ff-d8b2864a7354___Matt.S_CG 6192.JPG,006c018a-bb21-4a24-b1ff-d8b2864a7354___Matt.S_CG 6192.JPG,Tomato___Septoria_leaf_spot,Tomato,Septoria_leaf_spot,256,256,RGB,155.682861328125,161.4757537841797,142.8691864013672,157.67779541015625,27.56573241166896,23.942855834960938,12769
d:\2026-2027\computer-vision\plantvillage_dataset/color/Tomato___Septoria_leaf_spot\009bb542-f0c0-40f2-98a7-f547c5adec45___Matt.S_CG 1355.JPG,009bb542-f0c0-40f2-98a7-f547c5adec45___Matt.S_CG 1355.JPG,Tomato___Septoria_leaf_spot,Tomato,Septoria_leaf_spot,256,256,RGB,112.94964599609375,122.62454223632812,120.91787719726562,119.56570434570312,36.40299263632541,30.1986083984375,14147
d:\2026-2027\computer-vision\plantvillage_dataset/color/Tomato___Septoria_leaf_spot\009ce7ca-77de-4e4e-9f59-bec9162df779___Matt.S_CG 7403.JPG,009ce7ca-77de-4e4e-9f59-bec9162df779___Matt.S_CG 7403.JPG,Tomato___Septoria_leaf_spot,Tomato,Septoria_leaf_spot,256,256,RGB,135.3054962158203,144.01971435546875,120.45986938476562,138.7140350341797,48.993103122824884,70.40127563476562,26320
d:\2026-2027\computer-vision\plantvillage_dataset/color/Tomato___Septoria_leaf_spot\00f16858-f392-4d9e-ad9f-efab8049a13f___JR_Sept.L.S 8368.JPG,00f16858-f392-4d9e-ad9f-efab8049a13f___JR_Sept.L.S 8368.JPG,Tomato___Septoria_leaf_spot,Tomato,Septoria_leaf_spot,256,256,RGB,135.05455017089844,132.09571838378906,120.21780395507812,131.65438842773438,45.79918422353729,55.86555480957031,20946
d:\2026-2027\computer-vision\plantvillage_dataset/color/Tomato___Septoria_leaf_spot\015c2613-fb1c-4f31-88f1-c7e5be9ddc97___JR_Sept.L.S 8431.JPG,015c2613-fb1c-4f31-88f1-c7e5be9ddc97___JR_Sept.L.S 8431.JPG,Tomato___Septoria_leaf_spot,Tomato,Septoria_leaf_spot,256,256,RGB,126.11747741699219,121.3026123046875,118.86953735351562,122.53065490722656,45.19720555913593,55.10740661621094,20017
d:\2026-2027\computer-vision\plantvillage_dataset/color/Tomato___Septoria_leaf_spot\0176f68f-a3d8-473b-9bea-c075a5507b34___JR_Sept.L.S 2504.JPG,0176f68f-a3d8-473b-9bea-c075a5507b34___JR_Sept.L.S 2504.JPG,Tomato___Septoria_leaf_spot,Tomato,Septoria_leaf_spot,256,256,RGB,120.48908996582031,123.09054565429688,134.14956665039062,123.59884643554688,39.44797647269607,44.60423278808594,18095
d:\2026-2027\computer-vision\plantvillage_dataset/color/Tomato___Septoria_leaf_spot\01f54ad9-9c03-4ffd-86f4-829fc2939120___Matt.S_CG 0702.JPG,01f54ad9-9c03-4ffd-86f4-829fc2939120___Matt.S_CG 0702.JPG,Tomato___Septoria_leaf_spot,Tomato,Septoria_leaf_spot,256,256,RGB,126.64382934570312,124.74002075195312,122.3665771484375,125.06349182128906,26.954145364101922,25.963333129882812,12674
d:\2026-2027\computer-vision\plantvillage_dataset/color/Tomato___Septoria_leaf_spot\021f9747-f308-4694-859b-10f541a0e63c___JR_Sept.L.S 2506.JPG,021f9747-f308-4694-859b-10f541a0e63c___JR_Sept.L.S 2506.JPG,Tomato___Septoria_leaf_spot,Tomato,Septoria_leaf_spot,256,256,RGB,119.07374572753906,130.5479736328125,126.35166931152344,126.63296508789062,44.43453885365488,34.18763732910156,15802
d:\2026-2027\computer-vision\plantvillage_dataset/color/Tomato___Septoria_leaf_spot\026c9801-8f0c-41b6-adfe-12704eafa73d___Keller.St_CG 1939.JPG,026c9801-8f0c-41b6-adfe-12704eafa73d___Keller.St_CG 1939.JPG,Tomato___Septoria_leaf_spot,Tomato,Septoria_leaf_spot,256,256,RGB,133.90431213378906,131.3528289794922,112.2703857421875,129.98260498046875,24.999564867330665,35.77043151855469,15777
d:\2026-2027\computer-vision\plantvillage_dataset/color/Tomato___Septoria_leaf_spot\0286577f-36c8-4b0d-bbf5-404993cd089d___Matt.S_CG 1422.JPG,0286577f-36c8-4b0d-bbf5-404993cd089d___Matt.S_CG 1422.JPG,Tomato___Septoria_leaf_spot,Tomato,Septoria_leaf_spot,256,256,RGB,120.99006652832031,124.08004760742188,112.21565246582031,121.81300354003906,41.330321627289244,52.52751159667969,19642
d:\2026-2027\computer-vision\plantvillage_dataset/color/Tomato___Septoria_leaf_spot\029c0186-56f1-41de-bb6b-3743bdfb10ee___JR_Sept.L.S 8562.JPG,029c0186-56f1-41de-bb6b-3743bdfb10ee___JR_Sept.L.S 8562.JPG,Tomato___Septoria_leaf_spot,Tomato,Septoria_leaf_spot,256,256,RGB,133.5553741455078,125.95761108398438,116.39765930175781,127.17979431152344,46.43780435062484,52.99617004394531,20256
d:\2026-2027\computer-vision\plantvillage_dataset/color/Tomato___Septoria_leaf_spot\02ab6821-757a-401b-ac04-919fdceee1f0___Matt.S_CG 1653.JPG,02ab6821-757a-401b-ac04-919fdceee1f0___Matt.S_CG 1653.JPG,Tomato___Septoria_leaf_spot,Tomato,Septoria_leaf_spot,256,256,RGB,150.90286254882812,147.62820434570312,131.4235382080078,146.75762939453125,41.552671202086,61.15715026855469,22449
d:\2026-2027\computer-vision\plantvillage_dataset/color/Tomato___Septoria_leaf_spot\02b079eb-8c74-42bf-b956-d3aecdb9d4ad___JR_Sept.L.S 8522.JPG,02b079eb-8c74-42bf-b956-d3aecdb9d4ad___JR_Sept.L.S 8522.JPG,Tomato___Septoria_leaf_spot,Tomato,Septoria_leaf_spot,256,256,RGB,125.07038879394531,122.79901123046875,112.4356689453125,122.35441589355469,50.7148040318856,44.96769714355469,18023
d:\2026-2027\computer-vision\plantvillage_dataset/color/Tomato___Septoria_leaf_spot\02d2c484-8bdb-4ef2-8d07-0bdb3ac330cc___Matt.S_CG 0975.JPG,02d2c484-8bdb-4ef2-8d07-0bdb3ac330cc___Matt.S_CG 0975.JPG,Tomato___Septoria_leaf_spot,Tomato,Septoria_leaf_spot,256,256,RGB,112.60360717773438,120.15602111816406,95.07571411132812,114.99542236328125,29.254797029055897,28.177200317382812,13845
d:\2026-2027\computer-vision\plantvillage_dataset/color/Tomato___Septoria_leaf_spot\03611d8a-1664-4d1a-8d9b-7dc3e1a302cc___Keller.St_CG 1945.JPG,03611d8a-1664-4d1a-8d9b-7dc3e1a302cc___Keller.St_CG 1945.JPG,Tomato___Septoria_leaf_spot,Tomato,Septoria_leaf_spot,256,256,RGB,115.2027587890625,119.91157531738281,104.0399169921875,116.73417663574219,17.20040091609397,17.22802734375,10960
d:\2026-2027\computer-vision\plantvillage_dataset/color/Tomato___Septoria_leaf_spot\037d8289-4297-4462-95aa-3cecf4cf5a62___Matt.S_CG 7764.JPG,037d8289-4297-4462-95aa-3cecf4cf5a62___Matt.S_CG 7764.JPG,Tomato___Septoria_leaf_spot,Tomato,Septoria_leaf_spot,256,256,RGB,138.88150024414062,148.80105590820312,125.12673950195312,143.10699462890625,42.405248913328386,52.883087158203125,20283
d:\2026-2027\computer-vision\plantvillage_dataset/color/Tomato___Septoria_leaf_spot\03b3e88f-63ad-49e1-88c2-b8bfffd6aaf6___Matt.S_CG 1226.JPG,03b3e88f-63ad-49e1-88c2-b8bfffd6aaf6___Matt.S_CG 1226.JPG,Tomato___Septoria_leaf_spot,Tomato,Septoria_leaf_spot,256,256,RGB,129.48756408691406,124.36183166503906,95.54949951171875,122.56918334960938,25.10471244517954,20.100112915039062,11735
d:\2026-2027\computer-vision\plantvillage_dataset/color/Tomato___Septoria_leaf_spot\041684a2-1a2c-430f-ab09-b17293f015bc___JR_Sept.L.S 8400.JPG,041684a2-1a2c-430f-ab09-b17293f015bc___JR_Sept.L.S 8400.JPG,Tomato___Septoria_leaf_spot,Tomato,Septoria_leaf_spot,256,256,RGB,126.614013671875,125.68717956542969,110.47842407226562,124.25505065917969,46.71003881020128,39.669097900390625,16933
d:\2026-2027\computer-vision\plantvillage_dataset/color/Tomato___Septoria_leaf_spot\046a86f0-bdae-438b-9c1f-b840c706f409___JR_Sept.L.S 8530.JPG,046a86f0-bdae-438b-9c1f-b840c706f409___JR_Sept.L.S 8530.JPG,Tomato___Septoria_leaf_spot,Tomato,Septoria_leaf_spot,256,256,RGB,141.06259155273438,132.28567504882812,118.97465515136719,133.42022705078125,39.35514344372018,50.04179382324219,19094
d:\2026-2027\computer-vision\plantvillage_dataset/color/Tomato___Septoria_leaf_spot\04840559-16ed-4f17-908b-2048ba83ab80___Keller.St_CG 1780.JPG,04840559-16ed-4f17-908b-2048ba83ab80___Keller.St_CG 1780.JPG,Tomato___Septoria_leaf_spot,Tomato,Septoria_leaf_spot,256,256,RGB,108.51974487304688,105.25131225585938,102.45968627929688,105.92173767089844,25.486893698017703,36.45158386230469,15746
d:\2026-2027\computer-vision\plantvillage_dataset/color/Tomato___Septoria_leaf_spot\04c912dc-3e26-43ff-a6e3-69de49a6e529___JR_Sept.L.S 8519.JPG,04c912dc-3e26-43ff-a6e3-69de49a6e529___JR_Sept.L.S 8519.JPG,Tomato___Septoria_leaf_spot,Tomato,Septoria_leaf_spot,256,256,RGB,114.50306701660156,113.23106384277344,105.48814392089844,112.73728942871094,48.910906376540176,47.32084655761719,18417
d:\2026-2027\computer-vision\plantvillage_dataset/color/Tomato___Septoria_leaf_spot\04eb9fee-df68-4917-a639-d68e12c08bbc___JR_Sept.L.S 8475.JPG,04eb9fee-df68-4917-a639-d68e12c08bbc___JR_Sept.L.S 8475.JPG,Tomato___Septoria_leaf_spot,Tomato,Septoria_leaf_spot,256,256,RGB,133.03013610839844,127.60739135742188,116.52557373046875,128.0029296875,43.84714650968671,49.3748779296875,19437
d:\2026-2027\computer-vision\plantvillage_dataset/color/Tomato___Septoria_leaf_spot\0501db9a-3dfd-492b-974a-e1dd30991ad5___Keller.St_CG 1918.JPG,0501db9a-3dfd-492b-974a-e1dd30991ad5___Keller.St_CG 1918.JPG,Tomato___Septoria_leaf_spot,Tomato,Septoria_leaf_spot,256,256,RGB,120.26681518554688,121.33956909179688,107.2950439453125,119.48390197753906,23.34774579117766,29.29095458984375,13735
d:\2026-2027\computer-vision\plantvillage_dataset/color/Tomato___Septoria_leaf_spot\050ab551-f613-4561-9a90-2a6a206e9b43___Matt.S_CG 2787.JPG,050ab551-f613-4561-9a90-2a6a206e9b43___Matt.S_CG 2787.JPG,Tomato___Septoria_leaf_spot,Tomato,Septoria_leaf_spot,256,256,RGB,144.32203674316406,135.37106323242188,106.38810729980469,134.7423095703125,31.416585802163688,58.22154235839844,21478
d:\2026-2027\computer-vision\plantvillage_dataset/color/Tomato___Septoria_leaf_spot\057115de-0a9b-4e3a-b98f-7ba3ce174b8f___Keller.St_CG 1800.JPG,057115de-0a9b-4e3a-b98f-7ba3ce174b8f___Keller.St_CG 1800.JPG,Tomato___Septoria_leaf_spot,Tomato,Septoria_leaf_spot,256,256,RGB,118.66549682617188,115.93479919433594,107.06288146972656,115.76866149902344,26.607717050575268,24.990341186523438,12644
d:\2026-2027\computer-vision\plantvillage_dataset/color/Tomato___Septoria_leaf_spot\06225525-413e-411b-a503-85e8dc6050a8___JR_Sept.L.S 8351.JPG,06225525-413e-411b-a503-85e8dc6050a8___JR_Sept.L.S 8351.JPG,Tomato___Septoria_leaf_spot,Tomato,Septoria_leaf_spot,256,256,RGB,127.65364074707031,122.25300598144531,116.87374877929688,123.28826904296875,40.00357612287959,51.37933349609375,18902
